Run;ReleaseDate;LoadDate;spots;bases;spots_with_mates;avgLength;size_MB;AssemblyName;download_path;Experiment;LibraryName;LibraryStrategy;LibrarySelection;LibrarySource;LibraryLayout;InsertSize;InsertDev;Platform;Model;SRAStudy;BioProject;Study_Pubmed_id;ProjectID;Sample;BioSample;SampleType;TaxID;ScientificName;SampleName;g1k_pop_code;source;g1k_analysis_group;Subject_ID;Sex;Disease;Tumor;Affection_Status;Analyte_Type;Histological_Type;Body_Site;CenterName;Submission;dbgap_study_accession;Consent;RunHash;ReadHash
SRR9178120;07.06.19 15:50;02.06.19 15:08;8272500;2484394440;8272500;300;1053;;https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/008963/SRR9178120;SRX5951014;HSD20-02a-283-S2C007-0100-170410;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861750;SAMN11874871;simple;408172;marine metagenome;HSD20-02a-283-S2C007-0100;;;;;;;no;;;;;SCOPE;SRA893074;;public;C05A01E5B753C1A492AE641237FADED9;6B42F5FB2BEA8A27173F6EE362DD5F75
SRR9178135;07.06.19 15:50;02.06.19 15:15;14846009;4459342280;14846009;300;1798;;https://sra-download.ncbi.nlm.nih.gov/traces/sra57/SRR/008963/SRR9178135;SRX5950999;HSD20-02a-274-S2C005-0075-170209;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861743;SAMN11874774;simple;408172;marine metagenome;HSD20-02a-274-S2C005-0075;;;;;;;no;;;;;SCOPE;SRA893074;;public;0C1844CFBA0D253CA678120F75B05409;2DC922C71BA41067A59CB42BCCF8D194
SRR9178136;07.06.19 15:50;02.06.19 15:18;14982390;4495977249;14982390;300;1910;;https://sra-download.ncbi.nlm.nih.gov/traces/sra5/SRR/008963/SRR9178136;SRX5950998;HSD20-02a-270-S2C007-0045-161103;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861742;SAMN11874728;simple;408172;marine metagenome;HSD20-02a-270-S2C007-0045;;;;;;;no;;;;;SCOPE;SRA893074;;public;365D336AC35250470C89C8E64D16A9DC;C051C89E5913656269C013DE9757C507
SRR9178137;07.06.19 15:50;02.06.19 15:12;12791569;3836040319;12791569;299;1627;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/008963/SRR9178137;SRX5950997;HSD20-02a-270-S2C007-0005-161103;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861741;SAMN11874726;simple;408172;marine metagenome;HSD20-02a-270-S2C007-0005;;;;;;;no;;;;;SCOPE;SRA893074;;public;7DA16514C5F7B5CA717773E9B7F28F7C;C2F3B687281853EEEF279B5366EBC136
SRR9178138;07.06.19 15:50;03.06.19 15:31;8756662;2644511924;8756662;302;1570;;https://sra-download.ncbi.nlm.nih.gov/traces/sra58/SRR/008963/SRR9178138;SRX5950996;HSD20-02a-267-S2C010-0100-151221;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861740;SAMN11874694;simple;408172;marine metagenome;HSD20-02a-267-S2C010-0100;;;;;;;no;;;;;SCOPE;SRA893074;;public;BFA168EB823F0C554AEBC19756E4B6D6;5BAD3797A5DAE113B8A0527A761480BD
SRR9178139;07.06.19 15:50;02.06.19 15:31;23494224;7064002096;23494224;300;3033;;https://sra-download.ncbi.nlm.nih.gov/traces/sra14/SRR/008963/SRR9178139;SRX5950995;HSD20-02a-267-S2C010-0100-170212;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861740;SAMN11874694;simple;408172;marine metagenome;HSD20-02a-267-S2C010-0100;;;;;;;no;;;;;SCOPE;SRA893074;;public;CF11DC8098B1EAB0050CE507A6F2740F;C8DF1625FBE16A5C2C236EED1D35381F
SRR9178140;07.06.19 15:50;02.06.19 15:16;17382223;5221291156;17382223;300;2081;;https://sra-download.ncbi.nlm.nih.gov/traces/sra14/SRR/008963/SRR9178140;SRX5950994;HSD20-02a-274-S2C008-0125-170209;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861739;SAMN11874776;simple;408172;marine metagenome;HSD20-02a-274-S2C008-0125;;;;;;;no;;;;;SCOPE;SRA893074;;public;E1ABE31B795386267F9DCEFB2DA0D3A1;B95EFD58E5712CF9427523C2F5C99D49
SRR9178141;07.06.19 15:50;02.06.19 15:10;10096368;3029833407;10096368;300;1070;;https://sra-download.ncbi.nlm.nih.gov/traces/sra66/SRR/008963/SRR9178141;SRX5950993;HSD00-20a-267-S2C010-0100-151124;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861734;SAMN11874505;simple;408172;marine metagenome;HSD00-20a-267-S2C010-0100;;;;;;;no;;;;;SCOPE;SRA893074;;public;FA0605BB3C8EB9E5C4C53FFCBBC7AC9C;71FFD4250E406BDB0D5FDCC1A7B5FD68
SRR9178142;07.06.19 15:50;02.06.19 15:19;18919955;5672878594;18919955;299;2171;;https://sra-download.ncbi.nlm.nih.gov/traces/sra75/SRR/008963/SRR9178142;SRX5950992;HSD00-20a-267-S2C010-0025-151215;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861735;SAMN11874502;simple;408172;marine metagenome;HSD00-20a-267-S2C010-0025;;;;;;;no;;;;;SCOPE;SRA893074;;public;0E88D70EECF384F1729F51B7E6A6569E;1B8B582C5CFE4AE419F6F96FB6CBAA9D
SRR9178143;07.06.19 15:50;02.06.19 15:14;20818911;6238938267;20818911;299;2702;;https://sra-download.ncbi.nlm.nih.gov/traces/sra31/SRR/008963/SRR9178143;SRX5950991;HSD00-20a-277-S2C004-0025-161215;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861738;SAMN11874607;simple;408172;marine metagenome;HSD00-20a-277-S2C004-0025;;;;;;;no;;;;;SCOPE;SRA893074;;public;A1AD4989AE5E6717ECE044DECE0B845E;BAA3D0E15B839A400166395D37E3C020
SRR9178144;07.06.19 15:50;02.06.19 15:28;28025423;8414646305;28025423;300;3699;;https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/008963/SRR9178144;SRX5950990;HSD00-20a-274-S2C010-0225-161205;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861737;SAMN11874590;simple;408172;marine metagenome;HSD00-20a-274-S2C010-0225;;;;;;;no;;;;;SCOPE;SRA893074;;public;70C9BB920B096CE6CE9C15743202D9DF;8A2328F8DD11521825613EE514E099BD
SRR9178145;07.06.19 15:50;02.06.19 15:26;28725211;8542656513;28725211;297;3764;;https://sra-download.ncbi.nlm.nih.gov/traces/sra35/SRR/008963/SRR9178145;SRX5950989;HSD00-20a-275-S2C004-0025-170419;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861736;SAMN11874595;simple;408172;marine metagenome;HSD00-20a-275-S2C004-0025;;;;;;;no;;;;;SCOPE;SRA893074;;public;09B6D098546E72E0AFA0E61AA751FA13;64C742E8A62C248642C56E3198B45A3C
SRR9178146;07.06.19 15:50;02.06.19 15:08;8461894;2536645822;8461894;299;888;;https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/008963/SRR9178146;SRX5950988;HSD00-20a-267-S2C010-0025-151124;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861735;SAMN11874502;simple;408172;marine metagenome;HSD00-20a-267-S2C010-0025;;;;;;;no;;;;;SCOPE;SRA893074;;public;BBD631CB5572A43BF1859980A0A65687;4BC143E55A315B991E96024D9E0B3A7E
SRR9178147;07.06.19 15:50;02.06.19 15:15;22563254;6771815318;22563254;300;2610;;https://sra-download.ncbi.nlm.nih.gov/traces/sra5/SRR/008963/SRR9178147;SRX5950987;HSD00-20a-267-S2C010-0100-151215;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861734;SAMN11874505;simple;408172;marine metagenome;HSD00-20a-267-S2C010-0100;;;;;;;no;;;;;SCOPE;SRA893074;;public;94D8A3ABCCA1A9FF2E605701040BDF0C;9A9F8942714D403C02178AC242E89A35
SRR9178148;07.06.19 15:50;02.06.19 15:24;35367513;10615144098;35367513;300;4705;;https://sra-download.ncbi.nlm.nih.gov/traces/sra5/SRR/008963/SRR9178148;SRX5950986;HSD00-20a-267-S2C012-0225-161208;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861733;SAMN11874510;simple;408172;marine metagenome;HSD00-20a-267-S2C012-0225;;;;;;;no;;;;;SCOPE;SRA893074;;public;C69B5720507849F07DC5F080F62F16D9;F57E6F5D0A60422C2A3A59D9FE10D388
SRR9178149;07.06.19 15:50;02.06.19 15:23;26508877;7954590067;26508877;300;3435;;https://sra-download.ncbi.nlm.nih.gov/traces/sra66/SRR/008963/SRR9178149;SRX5950985;HSD00-20a-274-S2C008-0100-161205;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861732;SAMN11874586;simple;408172;marine metagenome;HSD00-20a-274-S2C008-0100;;;;;;;no;;;;;SCOPE;SRA893074;;public;10CD26E96E5A45F739B9CFB6D7E51071;20E3A7024E70D0CB0BCD7A0494ECBA66
SRR9178150;07.06.19 15:50;02.06.19 15:17;27460397;8242278640;27460397;300;3392;;https://sra-download.ncbi.nlm.nih.gov/traces/sra75/SRR/008963/SRR9178150;SRX5950984;HSD00-20a-279-S2C009-0225-170501;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861731;SAMN11874639;simple;408172;marine metagenome;HSD00-20a-279-S2C009-0225;;;;;;;no;;;;;SCOPE;SRA893074;;public;CDBAEACD2D2DBA6DAB720513FE18396A;43C2CEFEC860D7F29AA454DDA1568F44
SRR9178151;07.06.19 15:50;02.06.19 15:31;29763914;8931074122;29763914;300;3701;;https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/008963/SRR9178151;SRX5950983;HSD00-20a-282-S2C004-0025-170504;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861730;SAMN11874667;simple;408172;marine metagenome;HSD00-20a-282-S2C004-0025;;;;;;;no;;;;;SCOPE;SRA893074;;public;55C9A568862244A5AF5CF90757BE59BC;24EFCA0DE105B8BEC70D5C3FEDF29EC9
SRR9178152;07.06.19 15:50;02.06.19 15:31;33282461;9991477740;33282461;300;4140;;https://sra-download.ncbi.nlm.nih.gov/traces/sra74/SRR/008963/SRR9178152;SRX5950982;HSD00-20a-282-S2C014-0100-170504;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861729;SAMN11874674;simple;408172;marine metagenome;HSD00-20a-282-S2C014-0100;;;;;;;no;;;;;SCOPE;SRA893074;;public;3C8DF26A665FB2D7883C1D9E63066A3A;810146679F271888BEB85DEB296ED4EC
SRR9178153;07.06.19 15:50;02.06.19 15:20;19029532;5691045556;19029532;299;2496;;https://sra-download.ncbi.nlm.nih.gov/traces/sra38/SRR/008963/SRR9178153;SRX5950981;HSD00-20a-267-S2C010-0125-161208;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861728;SAMN11874506;simple;408172;marine metagenome;HSD00-20a-267-S2C010-0125;;;;;;;no;;;;;SCOPE;SRA893074;;public;C6864EDEB7E5BBEB7C64538784849388;8CB65CDF5F938011389987D7CAC630DB
SRR9178154;07.06.19 15:50;02.06.19 15:41;44876379;13462232357;44876379;299;5971;;https://sra-download.ncbi.nlm.nih.gov/traces/sra34/SRR/008963/SRR9178154;SRX5950980;HSD00-20a-275-S2C009-0200-170419;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861727;SAMN11874602;simple;408172;marine metagenome;HSD00-20a-275-S2C009-0200;;;;;;;no;;;;;SCOPE;SRA893074;;public;DE97794DDD6E0B240E0FB9353415F64D;5425BA944BA3269088CC98305D44F59F
SRR9178164;07.06.19 15:50;02.06.19 15:03;535028;161022167;535028;300;55;;https://sra-download.ncbi.nlm.nih.gov/traces/sra5/SRR/008963/SRR9178164;SRX5950970;HSD20-02a-272-S2C013-0500-161107;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861524;SAMN11874758;simple;408172;marine metagenome;HSD20-02a-272-S2C013-0500;;;;;;;no;;;;;SCOPE;SRA893074;;public;13AFD77B2467802EDD434BEB3642B031;971A52CBDCECE4B33A01585988E68DEE
SRR9178173;07.06.19 15:50;02.06.19 15:09;8892982;2667511451;8892982;299;1110;;https://sra-download.ncbi.nlm.nih.gov/traces/sra31/SRR/008963/SRR9178173;SRX5950961;HSD20-02a-272-S2C005-0005-161130;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861555;SAMN11874747;simple;408172;marine metagenome;HSD20-02a-272-S2C005-0005;;;;;;;no;;;;;SCOPE;SRA893074;;public;25ABAADBFF523A2305BEF26AB4E374EB;E2FDFB166FF7CC1A3292E20BD6481CC5
SRR9178161;07.06.19 15:50;02.06.19 15:50;40727871;12163730958;40727871;298;5467;;https://sra-download.ncbi.nlm.nih.gov/traces/sra73/SRR/008963/SRR9178161;SRX5950973;HSD00-20a-269-S2C010-0225-161125;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861690;SAMN11874534;simple;408172;marine metagenome;HSD00-20a-269-S2C010-0225;;;;;;;no;;;;;SCOPE;SRA893074;;public;C7638BC7BDB071E1190F0921FC89BC5A;8AAFE2685FE22DF25E3FB633FACC8B9A
SRR9178192;07.06.19 15:50;02.06.19 15:19;16798255;4982331878;16798255;296;1765;;https://sra-download.ncbi.nlm.nih.gov/traces/sra59/SRR/008963/SRR9178192;SRX5950942;HSD00-20a-268-S2C009-0175-151124;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861692;SAMN11874521;simple;408172;marine metagenome;HSD00-20a-268-S2C009-0175;;;;;;;no;;;;;SCOPE;SRA893074;;public;E5556399B74AEB9969D1B18C8352723A;0F72B5307DCED5C3593FDED655ACDC5D
SRR9178228;07.06.19 15:50;02.06.19 15:35;41602784;12410573537;41602784;298;5598;;https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/008963/SRR9178228;SRX5950906;HSD00-20a-269-S2C010-0250-161125;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861534;SAMN11874535;simple;408172;marine metagenome;HSD00-20a-269-S2C010-0250;;;;;;;no;;;;;SCOPE;SRA893074;;public;35EF50281ACF9C14427B580FB82727F4;2A746143DF2C3EDC734229F53FB2D41F
SRR9178231;07.06.19 15:50;02.06.19 15:36;37830145;11236743220;37830145;297;5213;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/008963/SRR9178231;SRX5950903;HSD00-20a-269-S2C008-0150-160909;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861536;SAMN11874531;simple;408172;marine metagenome;HSD00-20a-269-S2C008-0150;;;;;;;no;;;;;SCOPE;SRA893074;;public;F49AD3B3D6D908E16C7DFE2DEFAB0522;51C2A6E05A7B853536DEF3E39FA48664
SRR9178224;07.06.19 15:50;03.06.19 16:42;14791090;4466909180;14791090;302;2665;;https://sra-download.ncbi.nlm.nih.gov/traces/sra75/SRR/008963/SRR9178224;SRX5950910;HSD00-20a-267-S2C010-0005-151221;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861540;SAMN11874501;simple;408172;marine metagenome;HSD00-20a-267-S2C010-0005;;;;;;;no;;;;;SCOPE;SRA893074;;public;D6117AABFDEA68E3DF8BE6145C39E8E4;2D586291496BB2B1526EF145A2A7A02D
SRR9178213;07.06.19 15:50;02.06.19 15:26;29284931;8683251184;29284931;296;3915;;https://sra-download.ncbi.nlm.nih.gov/traces/sra74/SRR/008963/SRR9178213;SRX5950921;HSD00-20a-269-S2C004-0075-161125;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861548;SAMN11874528;simple;408172;marine metagenome;HSD00-20a-269-S2C004-0075;;;;;;;no;;;;;SCOPE;SRA893074;;public;0E5A2427FB0B30D065E6155243E58F57;EC99557447888A33568C9CE88806F370
SRR9178211;07.06.19 15:50;02.06.19 15:46;39375718;11765366101;39375718;298;5426;;https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/008963/SRR9178211;SRX5950923;HSD00-20a-269-S2C004-0045-160909;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861569;SAMN11874527;simple;408172;marine metagenome;HSD00-20a-269-S2C004-0045;;;;;;;no;;;;;SCOPE;SRA893074;;public;DB75852BEB9729FFB79D51B8AF682932;B1E3C32ECC1FA3A3435C42364AA4B4FE
SRR9178232;07.06.19 15:50;02.06.19 15:17;16661325;4993549540;16661325;299;1745;;https://sra-download.ncbi.nlm.nih.gov/traces/sra9/SRR/008963/SRR9178232;SRX5950902;HSD00-20a-268-S2C009-0125-151124;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861570;SAMN11874519;simple;408172;marine metagenome;HSD00-20a-268-S2C009-0125;;;;;;;no;;;;;SCOPE;SRA893074;;public;2DEAC1785D19BC13A3E1814BC7429AE5;01A14F015CB434E5C68590BDFBD5BEA5
SRR9178209;07.06.19 15:50;02.06.19 15:42;46959217;14088832883;46959217;300;6324;;https://sra-download.ncbi.nlm.nih.gov/traces/sra39/SRR/008963/SRR9178209;SRX5950925;HSD00-20a-270-S2C007-0075-161122;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861623;SAMN11874540;simple;408172;marine metagenome;HSD00-20a-270-S2C007-0075;;;;;;;no;;;;;SCOPE;SRA893074;;public;5FF1422119F3F71BDFB726583A71CAED;1221B14D7AF9040239956A7147340123
SRR9178234;07.06.19 15:50;02.06.19 15:28;30741615;9218269817;30741615;299;4060;;https://sra-download.ncbi.nlm.nih.gov/traces/sra19/SRR/008963/SRR9178234;SRX5950900;HSD00-20a-281-S2C007-0175-170417;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861660;SAMN11874661;simple;408172;marine metagenome;HSD00-20a-281-S2C007-0175;;;;;;;no;;;;;SCOPE;SRA893074;;public;128E7CD4D4960E160EB87A594C3D53AC;B4052609EC76696A0E05FFC8ADB8280A
SRR9178233;07.06.19 15:50;02.06.19 15:15;21546284;6446916226;21546284;299;2862;;https://sra-download.ncbi.nlm.nih.gov/traces/sra3/SRR/008963/SRR9178233;SRX5950901;HSD00-20a-273-S2C005-0025-161026;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861661;SAMN11874571;simple;408172;marine metagenome;HSD00-20a-273-S2C005-0025;;;;;;;no;;;;;SCOPE;SRA893074;;public;2E0ED2732F4AC35B54234F98C3DB0FA3;EEAACE2B6C0B7382A0935C1229D8EEF8
SRR9178230;07.06.19 15:50;02.06.19 15:40;31820147;9537759291;31820147;299;4163;;https://sra-download.ncbi.nlm.nih.gov/traces/sra73/SRR/008963/SRR9178230;SRX5950904;HSD00-20a-277-S2C007-0150-161215;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861662;SAMN11874612;simple;408172;marine metagenome;HSD00-20a-277-S2C007-0150;;;;;;;no;;;;;SCOPE;SRA893074;;public;8227547DE20E73C263DE13DE417C029C;7DB6256C84AE5E29D90281FE157DC76C
SRR9178229;07.06.19 15:50;02.06.19 15:25;32639190;9743750590;32639190;298;4411;;https://sra-download.ncbi.nlm.nih.gov/traces/sra31/SRR/008963/SRR9178229;SRX5950905;HSD00-20a-269-S2C008-0175-161125;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861663;SAMN11874532;simple;408172;marine metagenome;HSD00-20a-269-S2C008-0175;;;;;;;no;;;;;SCOPE;SRA893074;;public;4D083589E5B4311B4CF49B1F9FEC77DF;1A5952A63A9C1E5E172C6AF8D7D3E535
SRR9178227;07.06.19 15:50;02.06.19 15:49;42544430;12776198553;42544430;300;5636;;https://sra-download.ncbi.nlm.nih.gov/traces/sra54/SRR/008963/SRR9178227;SRX5950907;HSD00-20a-272-S2C010-0200-161221;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861664;SAMN11874566;simple;408172;marine metagenome;HSD00-20a-272-S2C010-0200;;;;;;;no;;;;;SCOPE;SRA893074;;public;D0605CAF9F956180FC32BEB508265B3B;4E62ADA424F821EC6CEEA4D684211AF0
SRR9178226;07.06.19 15:50;02.06.19 15:40;25576635;7669395765;25576635;299;3048;;https://sra-download.ncbi.nlm.nih.gov/traces/sra73/SRR/008963/SRR9178226;SRX5950908;HSD00-20a-283-S2C004-0075-170428;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861665;SAMN11874681;simple;408172;marine metagenome;HSD00-20a-283-S2C004-0075;;;;;;;no;;;;;SCOPE;SRA893074;;public;708D441F119BA2511D82A297D6C8DA31;E46CADB4993DB7DD0C9841CDE354A4AC
SRR9178225;07.06.19 15:50;02.06.19 15:59;46713429;14028296271;46713429;300;6144;;https://sra-download.ncbi.nlm.nih.gov/traces/sra66/SRR/008963/SRR9178225;SRX5950909;HSD00-20a-272-S2C008-0125-161221;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861666;SAMN11874563;simple;408172;marine metagenome;HSD00-20a-272-S2C008-0125;;;;;;;no;;;;;SCOPE;SRA893074;;public;FBBBF4CC06903FD4D8F5CC6A492801BD;F5E4FC89908F6D233BBDB04B62A3B5F0
SRR9178223;07.06.19 15:50;02.06.19 15:16;25994747;7751086878;25994747;298;3543;;https://sra-download.ncbi.nlm.nih.gov/traces/sra14/SRR/008963/SRR9178223;SRX5950911;HSD00-20a-278-S2C008-0200-161217;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861667;SAMN11874626;simple;408172;marine metagenome;HSD00-20a-278-S2C008-0200;;;;;;;no;;;;;SCOPE;SRA893074;;public;DD004120C9166E546FA94851723123BF;8498451593140C053C75B9B35FC4BE08
SRR9178222;07.06.19 15:50;02.06.19 15:21;33979526;10193888795;33979526;300;4164;;https://sra-download.ncbi.nlm.nih.gov/traces/sra42/SRR/008963/SRR9178222;SRX5950912;HSD00-20a-279-S2C007-0175-170501;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861668;SAMN11874637;simple;408172;marine metagenome;HSD00-20a-279-S2C007-0175;;;;;;;no;;;;;SCOPE;SRA893074;;public;3DCD42965C732004C16544B73E0723D0;8E44F4B3D065028454EF43535E50B62D
SRR9178221;07.06.19 15:50;02.06.19 15:32;38373700;11493292056;38373700;299;4788;;https://sra-download.ncbi.nlm.nih.gov/traces/sra74/SRR/008963/SRR9178221;SRX5950913;HSD00-20a-282-S2C006-0225-170504;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861669;SAMN11874671;simple;408172;marine metagenome;HSD00-20a-282-S2C006-0225;;;;;;;no;;;;;SCOPE;SRA893074;;public;5E469B9EF3DC547C33B8BEF57880F071;58F614A76FDA6CA47283743BA47CD7E2
SRR9178220;07.06.19 15:50;02.06.19 15:24;29287943;8780669203;29287943;299;3889;;https://sra-download.ncbi.nlm.nih.gov/traces/sra75/SRR/008963/SRR9178220;SRX5950914;HSD00-20a-273-S2C005-0045-161026;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861670;SAMN11874572;simple;408172;marine metagenome;HSD00-20a-273-S2C005-0045;;;;;;;no;;;;;SCOPE;SRA893074;;public;3F4BD76C07680868EB301480613D1571;2C395FAE34B40E5EB35DCD4AF1F70DFD
SRR9178219;07.06.19 15:50;02.06.19 15:34;35083177;10527243006;35083177;300;4237;;https://sra-download.ncbi.nlm.nih.gov/traces/sra31/SRR/008963/SRR9178219;SRX5950915;HSD00-20a-279-S2C004-0005-170501;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861671;SAMN11874630;simple;408172;marine metagenome;HSD00-20a-279-S2C004-0005;;;;;;;no;;;;;SCOPE;SRA893074;;public;CBBE6D9D7FBDE0262229E7AA50AAE316;01F35EE7BAC21ECD7DB58E1F25ADC95D
SRR9178218;07.06.19 15:50;02.06.19 16:32;65500042;19668378109;65500042;300;9024;;https://sra-download.ncbi.nlm.nih.gov/traces/sra41/SRR/008963/SRR9178218;SRX5950916;HSD00-20a-270-S2C009-0100-161020;WGS;RANDOM;METAGENOMIC;PAIRED;0;0;ILLUMINA;NextSeq 500;SRP092796;PRJNA352737;2;352737;SRS4861672;SAMN11874541;simple;408172;marine metagenome;HSD00-20a-270-S2C009-0100;;;;;;;no;;;;;SCOPE;SRA893074;;public;63A9968980B190CC915C9BA78BD1B217;7A06745C40B244845DC8D9A5BF32CAFE
